id;created_at (Europe/Moscow);source;api_type;model_name;provider_name;input_tokens;output_tokens
7911c5dc-e75a-46f1-aaf6-f3235d01bd58;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3021;551
cda88089-91d6-4a0f-9ba0-e58a5c3dccfd;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4401;550
c399d642-7b0c-4f74-873b-f54abe8cc76c;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2721;325
96b614fb-fec7-4510-9218-94a454251e98;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2208;307
2e96e371-10d9-41d1-888b-dae8174d372f;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3950;295
bbf31a78-2656-48cb-8441-8e879ace90c6;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3743;291
7393de84-22b9-41d7-ba84-e464a547087e;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4031;416
201f1486-2d26-40d5-b567-85d022084d39;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2057;94
9e2036e5-0553-40c0-b13a-e50637997483;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3655;258
92135d84-961c-4a0c-8b87-ceaeba625553;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;833;186
c7495164-9294-43ce-a885-2ac7a6a13493;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1073;2890
d410855d-00c4-4e43-8d42-61f93a34cdf8;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3279;413
3c42eec9-55ad-4692-871c-20825ef3e263;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2733;191
d2a6d47d-00b0-4358-8ecd-bd5875becf01;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1521;93
855b54a7-1288-4823-b2d0-d217df97b4bc;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3576;455
effb3fbc-1093-4a2f-a8a0-3347a7035f94;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1864;272
b2485de6-c8ab-4681-a6ee-d70dcb53f99e;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1243;502
8de40db0-4e3c-49a0-a180-8146f53c66e0;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2935;409
02fac005-7fa2-4e7a-b38e-029069f8983f;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1504;252
749c81d6-351c-4874-8b23-d40435e793d1;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1158;198
891778a4-a7f3-4c79-b271-6f8652350cc7;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;674;947
153732df-afe1-492b-8e74-a8de6935a093;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2054;256
186da251-4a95-44c0-846b-fb5384115c43;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1416;85
7e205958-6741-4a6a-8ab7-4618c08470e3;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1368;172
3bf8192e-2cbd-4c4e-972c-b0fbb0130808;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1404;184
a376e4b0-1c7f-4d38-bbed-ffc81e018052;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;770;133
d4cf9c09-c165-4376-ac7e-29a8b60cdb63;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;765;102
9c46fea3-7e38-4aa8-89c3-57ab344a3601;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1143;99
a9956efe-b954-40bb-9138-bca62858d957;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;6671;313
869203e0-e0f5-4f6f-bfd5-94db01d97bba;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1274;187
1e68f7c3-803d-4b86-abc3-17e9525ff6cf;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;5180;120
410598ff-2b40-4af7-a2e9-4745a8b3ba9c;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;6336;373
ec2439a9-69cd-46fe-b261-5c506e23add6;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1267;184
2b60d23b-baa2-4349-a6cd-80897a07aa07;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;239;339
699f66da-62cb-4ed9-8341-cc12f820dbee;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1851;817
1fa29e70-4a86-4886-b168-3ffd568e213b;23.05.2026 19:15;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;241;389
b8510b4b-d52a-4265-8a20-3b1e73759218;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;240;466
a132d5ea-ef71-44bb-ac10-043d5bf7a16f;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;245;536
984f33ac-f558-4585-add4-834a272b59c5;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4870;224
8775f2ec-7427-4016-bf71-36ba7348071e;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1825;975
a2a9e175-7782-4418-a777-3a7512170f4c;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;238;439
36d329c3-311b-4d18-8037-0555fe655604;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2417;4884
d215fec1-5aa3-431b-a96f-0ed9bc1c25b1;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;384;643
0e9729dc-1721-4a4b-9bdd-a51f34c6c62e;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3352;219
06fa5732-9778-4829-9b47-3cf38bcd05ab;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3612;393
a1a6317d-978e-49a5-9c00-b2d0bfc55136;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2807;99
f32f40df-a39a-4e77-99f3-8c29f8b6b2d6;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2137;89
6abe4767-166f-4c2e-98f2-883b96219974;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2033;171
c832cc54-cae4-4f54-b3d0-d2d3971e2368;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1498;109
deeb8474-d260-453f-9696-0d0f14b52985;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1033;2128
0ad589c3-9cac-43f4-8a15-16910c677a1d;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2517;2492
166c84e7-5875-496a-85b1-c35bfbcd4c98;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1355;638
f8e1dfe8-53c4-4a5a-a961-95c550fa0e4e;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;5389;837
9f2af480-d0d2-48fc-bbab-5324ea3823e8;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2336;1202
663e1fc8-1d8a-441c-a1ab-aa9151c567d6;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3930;228
e31aa4ec-077f-47d7-a441-e39b872def27;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1414;384
bb74fe30-9985-4143-9ff9-b7601013fa20;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;768;109
d8c6ff57-ac40-47c7-a9dc-e7bdafdb8b3d;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1137;124
b28dad03-e906-4947-86cb-59e7ea6aa41d;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;746;162
a18e9a97-6d79-4cbe-9506-f114e505e366;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1267;160
8f704c3b-6197-4fd1-baac-10a82add4923;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3641;173
9c1181c1-d15f-4d07-a589-938fdd56c316;23.05.2026 19:14;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1265;178
41a57bcf-3c57-4952-91e8-b7ae239ccd9b;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3424;195
8031618b-fb2f-4834-80dc-2966a7385543;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3233;387
e8e2ad78-adde-43f8-bc53-841d71b3573a;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3318;293
3cd7e7fc-f7fc-4a50-a189-cd051a1cce7d;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2890;384
fd433ace-70ef-4123-9ce3-a4e045e8e8f0;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;244;703
9f563b1e-5c69-4945-a711-fbadd645eb89;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3015;341
7fb89e09-18ff-4b26-8701-c44918f07065;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;246;394
80f090c5-51a8-461f-81eb-31136e5adf7e;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;241;340
aec57b4d-2a12-4095-a29c-43055aa9a50d;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2180;105
7cbf4d20-2c92-48a0-8a2b-71b1567dbfbc;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;241;357
19da3b86-d428-46a8-accc-026dba41dcc8;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1448;152
bd8e9073-2dbd-4ea6-b6ae-82c3f531fffa;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1508;124
9a1d2cff-1528-45e7-94a0-34ebd3785547;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;770;118
f5e75ac8-37c0-4283-b5cc-7163230b8432;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;239;485
fcbe2953-034b-44a0-912c-ae3e3bfe42fc;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;758;104
dcbdb712-320c-4214-8174-3932b7e70d8a;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;381;596
aa67e4b9-ffd0-41e4-ab28-bf925b3a9366;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2361;4472
2b8a1880-cf32-48a8-856b-603d70c02267;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1656;1466
445a186c-0681-4be9-9d83-e03373b4f5af;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1489;402
f115201f-15b2-47a9-8df2-d4336e13fdbe;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4990;334
66dbc26a-578e-40cd-9313-9dc4d76a4876;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4600;1464
23cffa6d-ee1a-44bb-a982-5fc2604e1bcc;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4269;307
6bb2fbc1-f36e-422c-a3c8-38f03ed3a225;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1360;805
069d5d78-31e3-40a3-b24e-d812c1b9465b;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4088;200
fc1d495b-6566-47d1-9caa-e4c5c78d1061;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;892;607
e0fbfb81-0c75-468c-9d4a-0d383fe39f9f;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2441;2493
c7ba0c0d-b315-46d7-ba3f-6ee09bfb1d95;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1219;2249
dbad19c5-81c0-411a-83fc-b26b1092eda2;23.05.2026 19:13;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3266;124
a3f78151-6634-4628-970b-ff313fd6a568;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2006;838
1588bdca-b884-4d58-a065-5c91185286f7;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1721;905
e2d9564d-6c63-4916-a153-405fc69678a9;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2833;394
b3662278-29ea-4706-8bbd-ad5a2e0b43eb;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;894;2066
ca1e390e-7a06-48e4-af4b-1250857dbd1f;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1395;1127
d292c587-6371-4b46-85a4-0ef282e57dc3;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2112;179
f175ce47-5698-4b88-88c7-86d4ae8ead09;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;7133;771
077ab39f-bd97-4c26-883f-93c702950155;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2205;2391
1388b1d5-66b7-450e-a813-b96176c3fbd5;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2467;707
2f6c9995-4d4b-40a9-980b-26e8a549bf33;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1442;109
c60fea54-fab8-47a8-a479-bc9abd47378c;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;5308;468
7c774f0d-d36e-4e27-98d8-7eeac412c4df;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;727;181
191f9b11-db1e-445d-9a63-ca4fb49703fd;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2176;365
418ef3dc-7680-4261-9d1d-f7a7ef38096d;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;584;254
c7c0963a-5294-4c37-9fce-f53ffd9752ba;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;767;108
4f097354-e1ca-4308-b05f-09afde933e0e;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1383;159
2e6c2165-2969-4b36-a05f-d681af282615;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3644;198
28fc3ded-6de3-4d7e-a56b-0acc581dad7f;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1386;284
262d6c3b-2701-4567-80f7-0e90eec94b8a;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2893;151
a4fbddb7-2b3e-4c3f-8c6c-d6d70dce4804;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1421;97
e6610070-1419-4860-ae7f-e91d7fe1b7f8;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1393;134
735cf09e-d1af-4b50-bab1-d8aae7684da1;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;759;102
d6207a09-7d80-464b-82ed-c976174e9fa9;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1259;162
0a80787a-389a-4713-a841-8b6cfd58ff23;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2130;107
679f7858-e3b5-46f0-a4fe-21b4672ceff5;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1262;200
795cf108-34f6-497b-8dc8-3d6c480a7925;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1102;2288
26abb870-acf8-44f2-99d9-02657fef9025;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1259;203
0631d4d4-49de-4a13-87ff-5a6fa42e8d55;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3533;133
d93d8ff2-26be-4e9b-b0e3-97e166a09d4f;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3309;199
2550e87e-7e65-45e5-ab71-2c5e6ae1f838;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4822;720
646a5f97-801a-44ac-a666-9e03283466fb;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1414;102
693eaeab-4ddb-4a19-8719-3e2f6b0f43d4;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1285;576
f54aadb1-f11f-4d67-bf65-7b5010b60845;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4798;64
075bdbb7-61c0-48df-b7e1-5b215cde74d9;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;779;110
70803390-e0d2-4463-a188-40b9df2fe5ac;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1394;211
9a965872-af57-4642-a54d-1944b02923dc;23.05.2026 19:12;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4109;539
96f2c8d7-dd0a-4bb9-a5eb-372ead3b16c9;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4366;88
e3e0d8ac-3e36-4f7f-a0e1-811611fb38ee;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;242;999
0027a7fe-2849-4369-a234-d134c83827ff;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4331;440
deaba6fb-d807-4789-af2a-78a7495de2e0;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;6082;159
a24f493a-d470-41ba-8bdb-307b3a65c798;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3899;361
4081302d-52b8-4088-bed2-152a069913d5;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2483;104
bf281bbf-44ee-4009-a048-8c8a4bb9bf2f;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;244;653
53b5cb0c-5447-414a-b633-ad27b3f2084a;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2157;351
d78be0bb-a728-4f56-affa-3e4ea5829e8a;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;237;259
d6ff8317-6520-45ef-9647-27cecfea69f8;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1416;87
34d8fd1c-6347-4b0e-854b-b564c2315fd0;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;240;416
62be81ee-809f-4b49-9c22-8e9e3ddfc29b;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3524;799
2fa5b856-fd16-49d6-8d8e-06b36e3583fc;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;777;113
98f5e941-9140-4f3e-8668-c8b135d3fe5f;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;237;343
66ee3925-f745-4873-b341-3efd8e5d7be0;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4840;202
5f59d5f3-04b5-4082-9f64-210c929c8101;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3114;232
03b963f5-795f-4b89-995a-f54149bd4600;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1957;168
92ecc0da-6eb6-485a-ad31-7159e24bc153;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1399;258
93333e8b-d126-450b-b9df-4a7406b3aa5e;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;383;846
8b3be8c0-a353-427a-afcf-096ff7eb2818;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1188;83
e1d36d69-d3ef-4e4b-8b86-8c1ac0b1e2cc;23.05.2026 19:11;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3422;160
646c7011-b9cf-40e7-8f87-725cb39b759d;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;148;394
476da841-ba23-49c7-87dc-b9fafbb16715;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3639;3901
31ff3f35-2e11-473d-8071-e14541ebe2a8;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3296;2362
d282447c-62ba-4f37-9524-73c03c4c2a8e;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2821;294
03c9d837-0fc3-4e3a-a9d9-d26fdd446c05;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;5725;318
662d6085-839b-4a53-8143-6b2c5598b66b;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3306;350
84a1ba86-a0ff-4f6b-b985-fb4c83bef16a;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3490;600
85262e25-20fc-4a01-aa58-8d6836ede76d;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2134;88
757b14d8-931f-4cf2-bc3d-4befc344bc2e;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3012;198
ce750b6f-76e3-4134-a982-0d451eed9bd5;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2231;110
63f806ce-df2d-451f-ad2e-91871aca76e2;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1377;108
131daa9f-eb52-496c-8afd-262325133a9c;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2834;635
024eec24-8497-4d6a-b31e-b7152a7276c4;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1880;578
e8406b76-d55f-42d6-b174-b3a5569a6731;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2660;2078
0f319733-0993-466f-833f-9021eeebf520;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1398;291
8e3517b6-18d7-487d-b897-27a57c00d41b;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1137;92
87c583fe-017e-4bfd-a19a-ba238b3880b0;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;754;99
078f258c-636b-478c-b8ab-38b35b9bdfa7;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2287;572
c0a4e584-8dd3-4053-ac55-664073db7621;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3208;1866
bc6739aa-01bb-420d-b0ad-3ed9ea84174e;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1275;211
fec22f8d-ef6a-4e8f-bca0-abb0c164396c;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1259;159
e5b371be-1681-4742-907b-e2ac44142803;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1919;446
959d6d21-2589-405f-8a1a-c1f659b28d59;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2554;1285
aa1cf7c9-84c3-4bb3-aabc-4d6917d91322;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1437;179
9ddeff9d-a5e8-471d-9c73-2d045935377f;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;238;509
9a06b8a2-3baf-41fe-9cf2-7cea6f80f48b;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1160;164
f9eea571-5558-472b-b724-b606194ac6ab;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;241;305
577ca1fe-f1aa-485b-b723-4c065cb1f439;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;248;328
6f208eab-427d-43dc-b807-a73fb4b27ed6;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4049;101
c70ec6a4-cc42-401f-aeea-2cea0cf5deda;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;5578;907
cc793ac3-5f24-4cd0-842d-7e9e5339facb;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;249;390
01563218-235a-47ea-9fe8-720f297324ce;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;233;293
988d6faf-184c-4055-a0be-3cbeb8798aff;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2382;1574
5e7184a9-7af4-4d5b-b18f-66da68c90ccf;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3285;104
db3b21bc-4da4-43fa-935e-20a2e5f01025;23.05.2026 19:10;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;381;574
9f5e8aff-c018-43dd-978a-e1d0c29a5da4;23.05.2026 19:09;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3432;3105
db04063e-0429-452e-a5b1-0ad53815598f;23.05.2026 19:09;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;2593;109
8a8067b5-cc2c-4d40-bab5-f76255b5b03b;23.05.2026 19:09;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1357;3261
903ef8bd-0906-4862-97db-4f8615a30df1;23.05.2026 19:09;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;4986;673
37056d0e-b770-4ce1-b88b-3f6198ff0c6b;23.05.2026 19:09;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;1582;200
31642ec4-8f21-44e6-a7ee-1eb208d0069e;23.05.2026 19:09;api;chat/completions;deepseek/deepseek-v4-flash;DeepSeek;3022;516
